Geneid	Entity	Symbol	Label	SourceFile
gene-T4p091	phage	nrdC.7	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p256	phage	asiA.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p009	phage	goF	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p017	phage	dda	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p229	phage	denA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p207	phage	30.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p163	phage	17	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p057	phage	47	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p072	phage	nrdH	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p016	phage	dexA.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p189	phage	26	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p172	phage	21	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p141	phage	2	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p054	phage	46	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p164	phage	gene-T4p164_gene_17	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p176	phage	segD	early	Wolfram-Schauerte_cleaned.tsv
gene-T4t003	phage	gene-T4t003	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p025	phage	srh	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4t005	phage	gene-T4t005	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p184	phage	uvsW	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p152	phage	7	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p240	phage	frd.1	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p183	phage	segE	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p216	phage	31.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p211	phage	30.8	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p045	phage	imm	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p248	phage	rnh	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p195	phage	48	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p258	phage	arn.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p113	phage	regB	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p075	phage	mobC	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p274	phage	ndd.5	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p038	phage	dmd	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p118	phage	vs.7	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p007	phage	39.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4s001	phage	gene-T4s001	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p159	phage	13	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p137	phage	57B	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p268	phage	ndd	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p115	phage	vs.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p170	phage	67	early	Wolfram-Schauerte_cleaned.tsv
gene-T4t004	phage	gene-T4t004	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p098	phage	mobD.2	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p173	phage	gene-T4p173_gene_21	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p030	phage	segF	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p263	phage	motA.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p174	phage	22	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p272	phage	ndd.3	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p255	phage	asiA	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p171	phage	68	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p032	phage	gene-T4p032_gene_dam	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p101	phage	mobD.4	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p059	phage	a-gt	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p122	phage	ipIII	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p076	phage	gene-T4p076_gene_nrdD	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p089	phage	nrdC.5	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p090	phage	nrdC.6	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p253	phage	38	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p110	phage	tk.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p111	phage	vs	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p202	phage	30	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p147	phage	5.1	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p068	phage	55.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p100	phage	mobD.3	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p135	phage	trna.4	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p198	phage	alt.-2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p047	phage	43	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p142	phage	4	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p004	phage	60.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p231	phage	I-TevIII	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p251	phage	36	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p042	phage	segA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p222	phage	cd.5	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p060	phage	mobB	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p019	phage	srd	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p020	phage	modA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p260	phage	arn.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p166	phage	gene-T4p166_gene_17	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p011	phage	gene-T4p011_gene_motB	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p150	phage	5.4	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p158	phage	wac	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p103	phage	rI.-1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p149	phage	5.3	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p010	phage	cef	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p219	phage	cd.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p099	phage	mobD.2a	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p151	phage	6	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p039	phage	41	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p040	phage	40	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p226	phage	pseT.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p264	phage	52	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p132	phage	segB	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p168	phage	19	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p008	phage	39.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p244	phage	SegG	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p223	phage	pseT	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p200	phage	alt	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p162	phage	16	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p246	phage	33	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p190	phage	26'	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p273	phage	ndd.4	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p005	phage	gene-T4p005_gene_mobA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p108	phage	tk.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p048	phage	regA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p144	phage	5	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p112	phage	vs.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p214	phage	31	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p227	phage	alc	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p119	phage	vs.8	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p097	phage	mobD.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p062	phage	a-gt.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p208	phage	30.5	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4t006	phage	gene-T4t006	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p125	phage	e.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4t007	phage	gene-T4t007	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p043	phage	b-gt	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p217	phage	cd	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p130	phage	e.7	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p181	phage	hoc	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p187	phage	uvsY	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p182	phage	inh	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p197	phage	alt.-3	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p238	phage	I-TevI	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p053	phage	45.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p210	phage	30.7	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p188	phage	25	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p092	phage	nrdC.8	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p028	phage	mrh.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p196	phage	54	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p160	phage	14	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p245	phage	59	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p252	phage	37	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p178	phage	gene-T4p178_gene_rnlB	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p232	phage	nrdB.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p206	phage	30.3'	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p269	phage	ndd.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p083	phage	49.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p104	phage	rI	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p136	phage	ipI	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p024	phage	modA.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p077	phage	I-TevII	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p145	phage	repEB	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p051	phage	45	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p218	phage	cd.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p156	phage	11	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p278	phage	rIIB	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p241	phage	frd.2	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p003	phage	60	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p109	phage	tk.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p106	phage	tk	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p155	phage	10	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p069	phage	55.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p225	phage	pseT.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p031	phage	56	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p124	phage	nudE	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p033	phage	61	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p128	phage	e.5	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p094	phage	nrdC.10	early	Wolfram-Schauerte_cleaned.tsv
gene-T4t001	phage	gene-T4t001	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p175	phage	23	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p073	phage	55.8	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p276	phage	denB	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p127	phage	e.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p233	phage	mobE	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p277	phage	denB.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p129	phage	e.6	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p102	phage	mobD.5	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p220	phage	cd.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p249	phage	34	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p179	phage	24.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p157	phage	12	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p095	phage	nrdC.11	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p096	phage	mobD	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p213	phage	rIII	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p186	phage	uvsY.-1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p192	phage	27	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p243	phage	32	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p088	phage	nrdC.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p203	phage	30.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p014	phage	dexA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p138	phage	57A	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p023	phage	modA.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p120	phage	denV	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p275	phage	ndd.6	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p201	phage	alt.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p066	phage	55.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p148	phage	segC	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p074	phage	gene-T4p074_gene_nrdG	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p087	phage	nrdC.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p107	phage	tk.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p165	phage	gene-T4p165_gene_17	early	Wolfram-Schauerte_cleaned.tsv
gene-T4s002	phage	gene-T4s002	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p006	phage	39	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p117	phage	vs.6	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p067	phage	55.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p063	phage	a-gt.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4t002	phage	gene-T4t002	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p235	phage	nrdA.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p239	phage	frd	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p209	phage	30.6	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p230	phage	gene-T4p230_gene_nrdB	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p247	phage	gene-T4p247_gene_dsbA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p134	phage	trna.3	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p015	phage	dexA.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p013	phage	motB.2	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p064	phage	a-gt.5	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p050	phage	44	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p169	phage	20	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p143	phage	53	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p123	phage	e	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p086	phage	nrdC.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p193	phage	28	early	Wolfram-Schauerte_cleaned.tsv
gene-T4t008	phage	gene-T4t008	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p133	phage	trna.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p271	phage	ndd.2a	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p029	phage	soc	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p167	phage	18	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p071	phage	55.6	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p139	phage	1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p036	phage	sp	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p084	phage	nrdC	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p254	phage	t	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p265	phage	52.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p121	phage	ipII	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p093	phage	nrdC.9	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p018	phage	dda.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p199	phage	alt.-1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p056	phage	46.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p080	phage	pin	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p153	phage	8	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p234	phage	gene-T4p234_gene_nrdA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p085	phage	nrdC.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p161	phage	15	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p126	phage	e.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p116	phage	vs.5	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p257	phage	arn	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p261	phage	arn.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p146	phage	repEA	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p046	phage	imm.1	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p052	phage	rpbA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p078	phage	gene-T4p078_gene_49	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p237	phage	td	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p070	phage	55.5	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p131	phage	e.8	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p061	phage	a-gt.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p236	phage	nrdA.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p012	phage	motB.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p259	phage	arn.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p266	phage	ac	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p154	phage	9	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p034	phage	61.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p194	phage	29	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p204	phage	30.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p215	phage	31.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p044	phage	42	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p185	phage	uvsY.-2	early	Wolfram-Schauerte_cleaned.tsv
gene-T4p065	phage	55	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p180	phage	24.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p105	phage	rI.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p001	phage	rIIA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p221	phage	cd.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p049	phage	62	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p035	phage	61.2	middle	Wolfram-Schauerte_cleaned.tsv
